Entry Date,Entry Price,Exit Date,Exit Price,Trade Length in Days,ROI %
2019-12-19,19.09,2020-02-18,22.76,39,19.22
2020-03-30,15.42,2020-05-06,17.72,26,14.92
2023-05-22,23.26,2023-07-24,27.79,42,19.48
