Date,Open,High,Low,Close,Adj Close,Volume
1978-12-29,0.0,0.07613799721002579,0.07088799774646759,0.07613799721002579,0.04471544921398163,737965
1979-01-02,0.07613799721002579,0.07613799721002579,0.07613799721002579,0.07613799721002579,0.04471544921398163,0
1979-01-03,0.0,0.08138900250196457,0.07876399904489517,0.07876399904489517,0.04625768959522247,190442
1979-01-04,0.0,0.08138900250196457,0.07876399904489517,0.08138900250196457,0.047799352556467056,199965
1979-01-05,0.0,0.08664000034332275,0.08138900250196457,0.08664000034332275,0.050883226096630096,376124
1979-01-08,0.0,0.08664000034332275,0.08401499688625336,0.08664000034332275,0.050883226096630096,338035
1979-01-09,0.0,0.08664000034332275,0.08138900250196457,0.08401499688625336,0.049341585487127304,923646
1979-01-10,0.0,0.08664000034332275,0.08401499688625336,0.08401499688625336,0.049341585487127304,566566
1979-01-11,0.0,0.08401499688625336,0.08138900250196457,0.08138900250196457,0.047799352556467056,161876
1979-01-12,0.0,0.08401499688625336,0.08138900250196457,0.08401499688625336,0.049341585487127304,657027
1979-01-15,0.0,0.08401499688625336,0.08138900250196457,0.08138900250196457,0.047799352556467056,219009
1979-01-16,0.0,0.08401499688625336,0.08138900250196457,0.08138900250196457,0.047799352556467056,504673
1979-01-17,0.0,0.08138900250196457,0.08138900250196457,0.08138900250196457,0.047799352556467056,199965
1979-01-18,0.0,0.08401499688625336,0.08138900250196457,0.08401499688625336,0.049341585487127304,99982
1979-01-19,0.0,0.08401499688625336,0.08138900250196457,0.08401499688625336,0.049341585487127304,704637
1979-01-22,0.0,0.08664000034332275,0.08401499688625336,0.08664000034332275,0.050883226096630096,666549
1979-01-23,0.0,0.08664000034332275,0.08401499688625336,0.08401499688625336,0.049341585487127304,61894
1979-01-24,0.0,0.08401499688625336,0.08138900250196457,0.08138900250196457,0.047799352556467056,438018
1979-01-25,0.0,0.08138900250196457,0.08138900250196457,0.08138900250196457,0.047799352556467056,195204
1979-01-26,0.0,0.08401499688625336,0.08138900250196457,0.08138900250196457,0.047799352556467056,180920
1979-01-29,0.0,0.08401499688625336,0.08138900250196457,0.08138900250196457,0.047799352556467056,214248
1979-01-30,0.0,0.08401499688625336,0.08138900250196457,0.08138900250196457,0.047799352556467056,176159
1979-01-31,0.0,0.08401499688625336,0.08138900250196457,0.08138900250196457,0.047799352556467056,271381
1979-02-01,0.0,0.08138900250196457,0.07876399904489517,0.07876399904489517,0.04625768959522247,409451
1979-02-02,0.0,0.07876399904489517,0.07613799721002579,0.07613799721002579,0.04471544921398163,138071
1979-02-05,0.0,0.07876399904489517,0.07613799721002579,0.07613799721002579,0.04471544921398163,195204
1979-02-06,0.0,0.07876399904489517,0.07613799721002579,0.07613799721002579,0.04471544921398163,99982
1979-02-07,0.0,0.07351300120353699,0.07351300120353699,0.07351300120353699,0.04317379370331764,161876
1979-02-08,0.0,0.07613799721002579,0.07351300120353699,0.07351300120353699,0.04317379370331764,204726
1979-02-09,0.0,0.07351300120353699,0.07088799774646759,0.07351300120353699,0.04317379370331764,242814
1979-02-12,0.0,0.08138900250196457,0.07088799774646759,0.08138900250196457,0.047799352556467056,733204
1979-02-13,0.0,0.08138900250196457,0.07613799721002579,0.08138900250196457,0.047799352556467056,485628
1979-02-14,0.0,0.08138900250196457,0.07613799721002579,0.07613799721002579,0.04471544921398163,176159
1979-02-15,0.0,0.07876399904489517,0.07613799721002579,0.07876399904489517,0.04625768959522247,114265
1979-02-16,0.0,0.08138900250196457,0.07876399904489517,0.07876399904489517,0.04625768959522247,352319
1979-02-20,0.0,0.08138900250196457,0.07613799721002579,0.08138900250196457,0.047799352556467056,204726
1979-02-21,0.0,0.07876399904489517,0.07613799721002579,0.07876399904489517,0.04625768959522247,433257
1979-02-22,0.0,0.08664000034332275,0.07876399904489517,0.08401499688625336,0.049341585487127304,1047434
1979-02-23,0.0,0.09189099818468094,0.08664000034332275,0.08926600217819214,0.052425455302000046,1128372
1979-02-26,0.0,0.08664000034332275,0.08401499688625336,0.08401499688625336,0.049341585487127304,285664
1979-02-27,0.0,0.08664000034332275,0.08138900250196457,0.08401499688625336,0.049341585487127304,561805
1979-02-28,0.0,0.09189099818468094,0.08138900250196457,0.08926600217819214,0.052425455302000046,1118850
1979-03-01,0.0,0.09189099818468094,0.09189099818468094,0.09189099818468094,0.05396709591150284,280903
1979-03-02,0.0,0.08926600217819214,0.08664000034332275,0.08926600217819214,0.052425455302000046,309469
1979-03-05,0.0,0.08926600217819214,0.08664000034332275,0.08664000034332275,0.050883226096630096,252336
1979-03-06,0.0,0.08926600217819214,0.08664000034332275,0.08926600217819214,0.052425455302000046,176159
1979-03-07,0.0,0.09189099818468094,0.08926600217819214,0.09189099818468094,0.05396709591150284,318991
1979-03-08,0.0,0.09976799786090851,0.08926600217819214,0.09714200347661972,0.05705099180340767,2071062
1979-03-09,0.0,0.09976799786090851,0.09714200347661972,0.09976799786090851,0.05859322100877762,999823
1979-03-12,0.0,0.10501900315284729,0.09976799786090851,0.1023930013179779,0.060134872794151306,1804443
1979-03-13,0.0,0.1023930013179779,0.09976799786090851,0.09976799786090851,0.05859322100877762,623699
1979-03-14,0.0,0.09976799786090851,0.09451700001955032,0.09714200347661972,0.05705099180340767,547522
1979-03-15,0.0,0.09976799786090851,0.09451700001955032,0.09714200347661972,0.05705099180340767,199965
1979-03-16,0.0,0.10501900315284729,0.09714200347661972,0.10501900315284729,0.06167710945010185,1195027
1979-03-19,0.0,0.10501900315284729,0.09976799786090851,0.10501900315284729,0.06167710945010185,1166460
1979-03-20,0.0,0.10501900315284729,0.1023930013179779,0.10501900315284729,0.06167710945010185,585611
1979-03-21,0.0,0.10764399915933609,0.1023930013179779,0.10764399915933609,0.06321880966424942,1414036
1979-03-22,0.0,0.11289499700069427,0.10764399915933609,0.10764399915933609,0.06321880966424942,1199788
1979-03-23,0.0,0.11027000099420547,0.10501900315284729,0.10501900315284729,0.06167710945010185,518956
1979-03-26,0.0,0.10501900315284729,0.1023930013179779,0.10501900315284729,0.06167710945010185,490389
1979-03-27,0.0,0.10501900315284729,0.1023930013179779,0.10501900315284729,0.06167710945010185,642743
1979-03-28,0.0,0.10501900315284729,0.1023930013179779,0.10501900315284729,0.06167710945010185,342796
1979-03-29,0.0,0.10501900315284729,0.1023930013179779,0.10501900315284729,0.06167710945010185,195204
1979-03-30,0.0,0.10501900315284729,0.1023930013179779,0.10501900315284729,0.06167710945010185,390407
